0   7.362978   0.000000   4.551030   1
1   4.551030   7.362978   0.000000   1
2   -4.551030   7.362978   0.000000   1
3   -7.362978   0.000000   4.551030   1
4   0.000000   -4.551030   7.362978   1
5   4.551030   -7.362978   0.000000   1
6   7.362978   0.000000   -4.551030   1
7   0.000000   4.551030   -7.362978   1
8   -7.362978   0.000000   -4.551030   1
9   -4.551030   -7.362978   0.000000   1
10   0.000000   -4.551030   -7.362978   1
11   6.662154   0.821954   5.450853   1
12   4.118423   7.492760   1.332431   1
13   -4.118423   7.492760   1.332431   1
14   -6.662154   0.821954   5.450853   1
15   0.000000   -3.296468   8.003237   1
16   4.118423   -7.492760   1.332431   1
17   6.662154   -0.821954   5.450853   1
18   8.003237   0.000000   -3.296468   1
19   5.450853   6.662154   0.821954   1
20   0.821954   5.450853   -6.662154   1
21   -3.296468   8.003237   0.000000   1
22   -7.492760   1.332431   -4.118423   1
23   -7.492760   1.332431   4.118423   1
24   -5.450853   -6.662154   0.821954   1
25   -1.332431   -4.118423   7.492760   1
26   0.821954   -5.450853   -6.662154   1
27   7.492760   -1.332431   -4.118423   1
28   1.332431   4.118423   -7.492760   1
29   -6.662154   0.821954   -5.450853   1
30   -5.450853   -6.662154   -0.821954   1
31   6.947675   0.000000   5.156680   1
32   4.724073   7.215892   0.700824   1
33   -4.023249   7.648499   0.432607   1
34   -7.215892   0.700824   4.724073   1
35   -0.432607   -4.023249   7.648499   1
36   4.023249   -7.648499   0.432607   1
37   7.215892   -0.700824   4.724073   1
38   7.648499   -0.432607   -4.023249   1
39   5.156680   6.947675   0.000000   1
40   0.700824   4.724073   -7.215892   1
41   -4.023249   7.648499   -0.432607   1
42   -7.215892   0.700824   -4.724073   1
43   -7.648499   0.432607   4.023249   1
44   -5.156680   -6.947675   0.000000   1
45   -0.700824   -4.724073   7.215892   1
46   0.000000   -5.156680   -6.947675   1
47   7.215892   -0.700824   -4.724073   1
48   0.432607   4.023249   -7.648499   1
49   -6.947675   0.000000   -5.156680   1
50   -4.724073   -7.215892   -0.700824   1
51   5.649853   1.747734   6.316068   1
52   3.495468   7.397587   2.820600   1
53   -3.495468   7.397587   2.820600   1
54   -5.649853   1.747734   6.316068   1
55   0.000000   -1.747734   8.470453   1
56   3.495468   -7.397587   2.820600   1
57   5.649853   -1.747734   6.316068   1
58   8.470453   0.000000   -1.747734   1
59   6.316068   5.649853   1.747734   1
60   1.747734   6.316068   -5.649853   1
61   -1.747734   8.470453   0.000000   1
62   -7.397587   2.820600   -3.495468   1
63   -7.397587   2.820600   3.495468   1
64   -6.316068   -5.649853   1.747734   1
65   -2.820600   -3.495468   7.397587   1
66   1.747734   -6.316068   -5.649853   1
67   7.397587   -2.820600   -3.495468   1
68   2.820600   3.495468   -7.397587   1
69   -5.649853   1.747734   -6.316068   1
70   -6.316068   -5.649853   -1.747734   1
71   6.082460   0.865215   6.091112   1
72   4.222248   7.233196   2.163037   1
73   -3.469511   7.700412   1.868864   1
74   -6.367981   1.626604   5.623896   1
75   -0.467216   -2.604297   8.236845   1
76   3.469511   -7.700412   1.868864   1
77   6.367981   -1.626604   5.623896   1
78   8.236845   -0.467216   -2.604297   1
79   6.091112   6.082460   0.865215   1
80   1.626604   5.623896   -6.367981   1
81   -2.604297   8.236845   -0.467216   1
82   -7.233196   2.163037   -4.222248   1
83   -7.700412   1.868864   3.469511   1
84   -6.091112   -6.082460   0.865215   1
85   -2.163037   -4.222248   7.233196   1
86   0.865215   -6.091112   -6.082460   1
87   7.233196   -2.163037   -4.222248   1
88   1.868864   3.469511   -7.700412   1
89   -6.082460   0.865215   -6.091112   1
90   -5.623896   -6.367981   -1.626604   1
91   6.419894   0.000000   5.796939   1
92   4.888464   6.982284   1.479517   1
93   -3.400294   7.899411   0.917128   1
94   -6.982284   1.479517   4.888464   1
95   -0.917128   -3.400294   7.899411   1
96   3.400294   -7.899411   0.917128   1
97   6.982284   -1.479517   4.888464   1
98   7.899411   -0.917128   -3.400294   1
99   5.796939   6.419894   0.000000   1
100   1.479517   4.888464   -6.982284   1
101   -3.400294   7.899411   -0.917128   1
102   -6.982284   1.479517   -4.888464   1
103   -7.899411   0.917128   3.400294   1
104   -5.796939   -6.419894   0.000000   1
105   -1.479517   -4.888464   6.982284   1
106   0.000000   -5.796939   -6.419894   1
107   6.982284   -1.479517   -4.888464   1
108   0.917128   3.400294   -7.899411   1
109   -6.419894   0.000000   -5.796939   1
110   -4.888464   -6.982284   -1.479517   1
111   3.296468   -8.003237   0.000000   1
112   7.492760   -1.332431   4.118423   1
113   5.450853   6.662154   -0.821954   1
114   -4.118423   7.492760   -1.332431   1
115   -8.003237   0.000000   3.296468   1
116   -0.821954   -5.450853   6.662154   1
117   -0.821954   -5.450853   -6.662154   1
118   6.662154   -0.821954   -5.450853   1
119   0.000000   3.296468   -8.003237   1
120   -6.662154   -0.821954   -5.450853   1
121   -4.118423   -7.492760   -1.332431   1
122   4.326074   2.673514   6.999588   1
123   2.673514   6.999588   4.326074   1
124   -2.673514   6.999588   4.326074   1
125   -4.326074   2.673514   6.999588   1
126   0.000000   0.000000   8.652148   1
127   2.673514   -6.999588   4.326074   1
128   4.326074   -2.673514   6.999588   1
129   8.652148   0.000000   0.000000   1
130   6.999588   4.326074   2.673514   1
131   2.673514   6.999588   -4.326074   1
132   0.000000   8.652148   0.000000   1
133   -6.999588   4.326074   -2.673514   1
134   -6.999588   4.326074   2.673514   1
135   -6.999588   -4.326074   2.673514   1
136   -4.326074   -2.673514   6.999588   1
137   2.673514   -6.999588   -4.326074   1
138   6.999588   -4.326074   -2.673514   1
139   4.326074   2.673514   -6.999588   1
140   -4.326074   2.673514   -6.999588   1
141   -6.999588   -4.326074   -2.673514   1
142   4.879812   1.808299   6.913066   1
143   3.504120   6.982284   3.711772   1
144   -2.708122   7.475456   3.417599   1
145   -5.173985   2.595644   6.428546   1
146   -0.484520   -0.899823   8.591583   1
147   2.708122   -7.475456   3.417599   1
148   5.173985   -2.595644   6.428546   1
149   8.591583   -0.484520   -0.899823   1
150   6.913066   4.879812   1.808299   1
151   2.595644   6.428546   -5.173985   1
152   -0.899823   8.591583   -0.484520   1
153   -6.982284   3.711772   -3.504120   1
154   -7.475456   3.417599   2.708122   1
155   -6.913066   -4.879812   1.808299   1
156   -3.711772   -3.504120   6.982284   1
157   1.808299   -6.913066   -4.879812   1
158   6.982284   -3.711772   -3.504120   1
159   3.417599   2.708122   -7.475456   1
160   -4.879812   1.808299   -6.913066   1
161   -6.428546   -5.173985   -2.595644   1
162   5.364332   0.899823   6.731371   1
163   4.291465   6.869806   3.036904   1
164   -2.708122   7.847498   2.439906   1
165   -5.969982   2.483167   5.753679   1
166   -0.977693   -1.808299   8.401236   1
167   2.708122   -7.847498   2.439906   1
168   5.969982   -2.483167   5.753679   1
169   8.401236   -0.977693   -1.808299   1
170   6.731371   5.364332   0.899823   1
171   2.483167   5.753679   -5.969982   1
172   -1.808299   8.401236   -0.977693   1
173   -6.869806   3.036904   -4.291465   1
174   -7.847498   2.439906   2.708122   1
175   -6.731371   -5.364332   0.899823   1
176   -3.036904   -4.291465   6.869806   1
177   0.899823   -6.731371   -5.364332   1
178   6.869806   -3.036904   -4.291465   1
179   2.439906   2.708122   -7.847498   1
180   -5.364332   0.899823   -6.731371   1
181   -5.753679   -5.969982   -2.483167   1
182   5.770983   -0.000000   6.445850   1
183   5.009594   6.662154   2.336080   1
184   -2.673514   8.098411   1.444909   1
185   -6.662154   2.336080   5.009594   1
186   -1.444909   -2.673514   8.098411   1
187   2.673514   -8.098411   1.444909   1
188   6.662154   -2.336080   5.009594   1
189   8.098411   -1.444909   -2.673514   1
190   6.445850   5.770983   -0.000000   1
191   2.336080   5.009594   -6.662154   1
192   -2.673514   8.098411   -1.444909   1
193   -6.662154   2.336080   -5.009594   1
194   -8.098411   1.444909   2.673514   1
195   -6.445850   -5.770983   -0.000000   1
196   -2.336080   -5.009594   6.662154   1
197   -0.000000   -6.445850   -5.770983   1
198   6.662154   -2.336080   -5.009594   1
199   1.444909   2.673514   -8.098411   1
200   -5.770983   -0.000000   -6.445850   1
201   -5.009594   -6.662154   -2.336080   1
202   6.082460   -0.865215   6.091112   1
203   5.623896   6.367981   1.626604   1
204   -2.604297   8.236845   0.467216   1
205   -7.233196   2.163037   4.222248   1
206   -1.868864   -3.469511   7.700412   1
207   2.604297   -8.236845   0.467216   1
208   7.233196   -2.163037   4.222248   1
209   7.700412   -1.868864   -3.469511   1
210   6.091112   6.082460   -0.865215   1
211   2.163037   4.222248   -7.233196   1
212   -3.469511   7.700412   -1.868864   1
213   -6.367981   1.626604   -5.623896   1
214   -8.236845   0.467216   2.604297   1
215   -6.091112   -6.082460   -0.865215   1
216   -1.626604   -5.623896   6.367981   1
217   -0.865215   -6.091112   -6.082460   1
218   6.367981   -1.626604   -5.623896   1
219   0.467216   2.604297   -8.236845   1
220   -6.082460   -0.865215   -6.091112   1
221   -4.222248   -7.233196   -2.163037   1
222   2.820600   3.495468   7.397587   1
223   1.747734   6.316068   5.649853   1
224   -1.747734   6.316068   5.649853   1
225   -2.820600   3.495468   7.397587   1
226   0.000000   1.747734   8.470453   1
227   1.747734   -6.316068   5.649853   1
228   2.820600   -3.495468   7.397587   1
229   8.470453   0.000000   1.747734   1
230   7.397587   2.820600   3.495468   1
231   3.495468   7.397587   -2.820600   1
232   1.747734   8.470453   0.000000   1
233   -6.316068   5.649853   -1.747734   1
234   -6.316068   5.649853   1.747734   1
235   -7.397587   -2.820600   3.495468   1
236   -5.649853   -1.747734   6.316068   1
237   3.495468   -7.397587   -2.820600   1
238   6.316068   -5.649853   -1.747734   1
239   5.649853   1.747734   -6.316068   1
240   -2.820600   3.495468   -7.397587   1
241   -7.397587   -2.820600   -3.495468   1
242   3.417599   2.708122   7.475456   1
243   2.595644   6.428546   5.173985   1
244   -1.808299   6.913066   4.879812   1
245   -3.711772   3.504120   6.982284   1
246   -0.484520   0.899823   8.591583   1
247   1.808299   -6.913066   4.879812   1
248   3.711772   -3.504120   6.982284   1
249   8.591583   -0.484520   0.899823   1
250   7.475456   3.417599   2.708122   1
251   3.504120   6.982284   -3.711772   1
252   0.899823   8.591583   -0.484520   1
253   -6.428546   5.173985   -2.595644   1
254   -6.913066   4.879812   1.808299   1
255   -7.475456   -3.417599   2.708122   1
256   -5.173985   -2.595644   6.428546   1
257   2.708122   -7.475456   -3.417599   1
258   6.428546   -5.173985   -2.595644   1
259   4.879812   1.808299   -6.913066   1
260   -3.417599   2.708122   -7.475456   1
261   -6.982284   -3.711772   -3.504120   1
262   3.988640   1.851560   7.449500   1
263   3.460859   6.454503   4.602943   1
264   -1.851560   7.449500   3.988640   1
265   -4.602943   3.460859   6.454503   1
266   -0.994997   -0.000000   8.591583   1
267   1.851560   -7.449500   3.988640   1
268   4.602943   -3.460859   6.454503   1
269   8.591583   -0.994997   -0.000000   1
270   7.449500   3.988640   1.851560   1
271   3.460859   6.454503   -4.602943   1
272   -0.000000   8.591583   -0.994997   1
273   -6.454503   4.602943   -3.460859   1
274   -7.449500   3.988640   1.851560   1
275   -7.449500   -3.988640   1.851560   1
276   -4.602943   -3.460859   6.454503   1
277   1.851560   -7.449500   -3.988640   1
278   6.454503   -4.602943   -3.460859   1
279   3.988640   1.851560   -7.449500   1
280   -3.988640   1.851560   -7.449500   1
281   -6.454503   -4.602943   -3.460859   1
282   4.525073   0.934432   7.319717   1
283   4.300118   6.385285   3.945380   1
284   -1.860212   7.890759   3.010948   1
285   -5.450853   3.374338   5.805591   1
286   -1.505474   -0.934432   8.470453   1
287   1.860212   -7.890759   3.010948   1
288   5.450853   -3.374338   5.805591   1
