0	1.081451101302	-0.020249833957	-0.020404891889	1
1	-0.010541319009	1.131142004837	-0.009985183379	1
2	-1.131875651744	0.025634150136	-0.013221649862	1
3	0.044216320805	-1.066465883722	0.021094680697	1
4	0.004041239777	0.009290007977	-1.129826976828	1
5	0.001803480902	0.011231008016	1.136803977417	1
6	1.051168057227	0.033106864954	-0.034072375558	1
7	1.016065665384	0.071715934413	-0.036303477060	1
8	0.978040489500	0.108265149297	-0.044877299244	1
9	0.938981555565	0.138126235789	-0.051676586908	1
10	0.895434235253	0.168302972334	-0.062657851575	1
11	0.849861674082	0.194642169026	-0.070722984036	1
12	0.806053063159	0.220153781705	-0.081448283026	1
13	0.759945758708	0.248271638489	-0.095674997835	1
14	0.714532376511	0.277263448821	-0.110107750911	1
15	0.671276043948	0.303475796327	-0.118575917671	1
16	0.626800581827	0.331929510965	-0.122319060815	1
17	0.586588210149	0.366604009904	-0.126510236529	1
18	0.554661920104	0.404950996894	-0.131818192658	1
19	0.526187884545	0.445597450041	-0.135192601091	1
20	0.497057166834	0.488847099093	-0.134869037149	1
21	0.466405338430	0.532005605541	-0.128434291324	1
22	0.439773263824	0.575256699584	-0.119509221993	1
23	0.418318316866	0.618065179111	-0.109054356092	1
24	0.400738541361	0.664397343575	-0.098628814387	1
25	0.385487744178	0.711701662060	-0.088032277693	1
26	0.368921979880	0.756120833670	-0.074013381692	1
27	0.351988618875	0.806128106385	-0.061770655294	1
28	0.334778851777	0.851927035921	-0.051649291907	1
29	0.308502520068	0.899554836779	-0.035482106324	1
30	0.282364059937	0.946238791943	-0.028438172352	1
31	0.252790406208	0.987250710649	-0.022307985698	1
32	0.217400904999	1.024007730054	-0.013692783546	1
33	0.180046181642	1.057669176161	-0.012053885342	1
34	0.139402836524	1.087081093881	-0.014669024692	1
35	0.094849834215	1.109208886226	-0.014980242509	1
36	0.046917931314	1.123541236001	-0.013531025317	1
37	-0.069569877906	1.127779694635	-0.006549480997	1
38	-0.117927336997	1.120250770587	-0.012585130070	1
39	-0.166543844996	1.110041360900	-0.012328054240	1
40	-0.216023608581	1.097456185701	-0.008131243019	1
41	-0.263739507702	1.082513161507	-0.011252170017	1
42	-0.316332244958	1.064979847451	-0.014812885976	1
43	-0.372187293578	1.048048251955	-0.003402453447	1
44	-0.422187404932	1.029465630768	-0.004886696616	1
45	-0.470985297614	1.009283422581	-0.004599069701	1
46	-0.516033071789	0.986659817380	-0.011034659231	1
47	-0.564903757207	0.959681970414	-0.012728732280	1
48	-0.609797023181	0.933111411779	-0.004389877546	1
49	-0.652311207087	0.904409151949	-0.001868029937	1
50	-0.698062541689	0.869095186827	-0.004890068705	1
51	-0.740571047957	0.831401253829	-0.008556807322	1
52	-0.777284670593	0.794131901085	-0.010175949687	1
53	-0.812292173794	0.754090531945	-0.011231786639	1
54	-0.845236860248	0.711961539314	-0.011506240683	1
55	-0.876674928507	0.669451426187	-0.014015318783	1
56	-0.906907193987	0.624424166138	-0.016230069741	1
57	-0.934888835346	0.576465841944	-0.016822973994	1
58	-0.959059552392	0.528393978346	-0.014930873084	1
59	-0.983403828184	0.482694548574	-0.017632996304	1
